dt,AverageTemperature,AverageTemperatureUncertainty,Country
1895-07-01,17.549,0.273,Germany
1895-08-01,16.909000000000002,0.231,Germany
1895-09-01,15.606,0.326,Germany
1895-10-01,7.171,0.16,Germany
1895-11-01,4.814,0.309,Germany
1895-12-01,-0.3290000000000001,0.4370000000000001,Germany
1896-01-01,-1.186,0.403,Germany
1896-02-01,-0.235,0.423,Germany
1896-03-01,5.521,0.33,Germany
1896-04-01,5.9750000000000005,0.526,Germany
1896-05-01,10.8,0.212,Germany
1896-06-01,16.824,0.309,Germany
1896-07-01,17.401,0.189,Germany
1896-08-01,14.833,0.292,Germany
1896-09-01,13.155999999999999,0.32,Germany
1896-10-01,8.56,0.4270000000000001,Germany
1896-11-01,1.2929999999999997,0.521,Germany
1896-12-01,-0.6890000000000002,0.425,Germany
1897-01-01,-2.8939999999999997,0.947,Germany
1897-02-01,1.128,0.5710000000000001,Germany
1897-03-01,5.26,0.402,Germany
1897-04-01,7.256,0.409,Germany
1897-05-01,10.819,0.287,Germany
1897-06-01,16.990000000000002,0.303,Germany
1897-07-01,16.868,0.28600000000000003,Germany
1897-08-01,17.609,0.261,Germany
1897-09-01,12.613,0.334,Germany
1897-10-01,7.364000000000001,0.35200000000000004,Germany
1897-11-01,2.6819999999999995,0.68,Germany
1897-12-01,0.9129999999999999,0.446,Germany
1898-01-01,1.794,0.593,Germany
1898-02-01,1.208,0.371,Germany
1898-03-01,3.13,0.537,Germany
1898-04-01,7.324000000000002,0.531,Germany
1898-05-01,11.476,0.439,Germany
1898-06-01,14.95,0.329,Germany
1898-07-01,14.807,0.451,Germany
1898-08-01,18.352999999999998,0.391,Germany
1898-09-01,14.06,0.181,Germany
1898-10-01,8.866,0.29600000000000004,Germany
1898-11-01,4.712,0.511,Germany
1898-12-01,2.697,0.62,Germany
1899-01-01,1.8360000000000003,0.679,Germany
1899-02-01,2.042,0.541,Germany
1899-03-01,3.004,0.379,Germany
1899-04-01,7.261,0.311,Germany
1899-05-01,11.222000000000001,0.353,Germany
1899-06-01,14.825,0.28300000000000003,Germany
1899-07-01,17.654,0.269,Germany
1899-08-01,17.205000000000002,0.269,Germany
1899-09-01,12.966,0.303,Germany
1899-10-01,7.8900000000000015,0.195,Germany
1899-11-01,6.292999999999998,0.278,Germany
1899-12-01,-3.3569999999999998,0.598,Germany
1900-01-01,0.364,0.539,Germany
1900-02-01,1.119,0.593,Germany
1900-03-01,0.8729999999999998,0.364,Germany
1900-04-01,6.551,0.264,Germany
1900-05-01,10.953,0.276,Germany
1900-06-01,16.155,0.374,Germany
1900-07-01,18.703,0.475,Germany
1900-08-01,16.678,0.326,Germany
1900-09-01,14.175,0.397,Germany
1900-10-01,8.74,0.45,Germany
1900-11-01,4.6789999999999985,0.38,Germany
1900-12-01,2.435,0.594,Germany
1901-01-01,-3.991,0.529,Germany
1901-02-01,-4.162,0.59,Germany
1901-03-01,2.305,0.325,Germany
1901-04-01,7.989000000000001,0.435,Germany
1901-05-01,12.817,0.315,Germany
1901-06-01,15.729,0.5,Germany
1901-07-01,18.625,0.368,Germany
1901-08-01,16.822,0.303,Germany
1901-09-01,13.642999999999999,0.438,Germany
1901-10-01,9.104,0.309,Germany
1901-11-01,2.64,0.35700000000000004,Germany
1901-12-01,0.652,0.4270000000000001,Germany
1902-01-01,2.344,0.613,Germany
1902-02-01,-1.2000000000000002,0.349,Germany
1902-03-01,3.67,0.241,Germany
1902-04-01,7.778,0.332,Germany
1902-05-01,8.794,0.344,Germany
1902-06-01,15.305,0.467,Germany
1902-07-01,16.163,0.417,Germany
1902-08-01,15.242,0.409,Germany
1902-09-01,12.534,0.276,Germany
1902-10-01,7.0489999999999995,0.308,Germany
1902-11-01,1.5939999999999994,0.245,Germany
1902-12-01,-2.193,0.619,Germany
1903-01-01,-0.08900000000000008,0.677,Germany
1903-02-01,3.4639999999999995,0.534,Germany
1903-03-01,5.935,0.37,Germany
1903-04-01,4.7250000000000005,0.434,Germany
1903-05-01,12.668,0.285,Germany
1903-06-01,14.9,0.454,Germany
1903-07-01,16.604,0.4270000000000001,Germany
1903-08-01,15.947,0.293,Germany
1903-09-01,13.853000000000002,0.4320000000000001,Germany
1903-10-01,9.566,0.299,Germany
1903-11-01,4.302,0.494,Germany
1903-12-01,-1.0459999999999998,0.625,Germany
1904-01-01,-1.642,0.804,Germany
1904-02-01,1.05,0.5429999999999999,Germany
1904-03-01,3.1660000000000004,0.332,Germany
1904-04-01,8.793000000000001,0.219,Germany
1904-05-01,12.404000000000002,0.276,Germany
1904-06-01,15.38,0.262,Germany
1904-07-01,18.962,0.381,Germany
1904-08-01,16.967,0.403,Germany
1904-09-01,12.297,0.224,Germany
1904-10-01,8.273,0.251,Germany
1904-11-01,3.1699999999999995,0.418,Germany
1904-12-01,1.984,0.343,Germany
1905-01-01,-2.161,0.527,Germany
1905-02-01,1.1869999999999998,0.41,Germany
1905-03-01,4.712,0.394,Germany
1905-04-01,5.965,0.316,Germany
1905-05-01,12.105,0.244,Germany
1905-06-01,17.160999999999998,0.303,Germany
1905-07-01,19.023,0.221,Germany
1905-08-01,16.986,0.221,Germany
1905-09-01,13.094,0.28600000000000003,Germany
1905-10-01,4.516000000000001,0.466,Germany
1905-11-01,3.08,0.418,Germany
1905-12-01,0.6609999999999999,0.449,Germany
1906-01-01,0.5990000000000001,0.486,Germany
1906-02-01,0.318,0.35600000000000004,Germany
1906-03-01,2.491,0.151,Germany
1906-04-01,8.017999999999999,0.242,Germany
1906-05-01,13.194,0.468,Germany
1906-06-01,14.895,0.31,Germany
1906-07-01,17.439,0.292,Germany
1906-08-01,16.979,0.239,Germany
1906-09-01,12.931,0.193,Germany
1906-10-01,9.808,0.266,Germany
1906-11-01,6.0219999999999985,0.211,Germany
1906-12-01,-2.4459999999999997,0.604,Germany
1907-01-01,-0.895,0.44,Germany
1907-02-01,-1.648,0.306,Germany
1907-03-01,2.7880000000000003,0.234,Germany
1907-04-01,6.1129999999999995,0.16699999999999998,Germany
1907-05-01,12.935,0.329,Germany
1907-06-01,14.788,0.28600000000000003,Germany
1907-07-01,14.821,0.218,Germany
1907-08-01,16.119,0.239,Germany
1907-09-01,13.507,0.28,Germany
1907-10-01,11.202,0.287,Germany
1907-11-01,3.3729999999999998,0.297,Germany
1907-12-01,1.128,0.35600000000000004,Germany
1908-01-01,-2.68,0.63,Germany
1908-02-01,1.09,0.389,Germany
1908-03-01,2.528,0.337,Germany
1908-04-01,5.341,0.185,Germany
1908-05-01,13.286,0.244,Germany
1908-06-01,17.016000000000002,0.254,Germany
1908-07-01,17.426,0.247,Germany
1908-08-01,14.993,0.22,Germany
1908-09-01,12.462,0.306,Germany
1908-10-01,8.193999999999999,0.368,Germany
1908-11-01,1.4799999999999995,0.396,Germany
1908-12-01,-0.88,0.675,Germany
1909-01-01,-2.079,0.428,Germany
1909-02-01,-2.582,0.257,Germany
1909-03-01,1.6699999999999997,0.23,Germany
1909-04-01,7.7810000000000015,0.345,Germany
1909-05-01,10.794,0.251,Germany
1909-06-01,14.117,0.182,Germany
1909-07-01,15.232000000000001,0.185,Germany
1909-08-01,16.583000000000002,0.23,Germany
1909-09-01,12.968,0.121,Germany
1909-10-01,10.158,0.369,Germany
1909-11-01,1.889,0.376,Germany
1909-12-01,1.511,0.451,Germany
1910-01-01,0.894,0.3670000000000001,Germany
1910-02-01,2.269,0.324,Germany
1910-03-01,3.915,0.29100000000000004,Germany
1910-04-01,7.232,0.28600000000000003,Germany
1910-05-01,12.3,0.232,Germany
1910-06-01,16.605,0.23,Germany
1910-07-01,15.763,0.139,Germany
1910-08-01,16.239,0.219,Germany
1910-09-01,12.269,0.155,Germany
1910-10-01,9.109,0.305,Germany
1910-11-01,2.163,0.405,Germany
1910-12-01,2.267,0.415,Germany
1911-01-01,-1.5330000000000001,0.32,Germany
1911-02-01,1.001,0.335,Germany
1911-03-01,4.089,0.318,Germany
1911-04-01,7.1930000000000005,0.236,Germany
1911-05-01,13.177,0.292,Germany
1911-06-01,15.044,0.321,Germany
1911-07-01,19.289,0.277,Germany
1911-08-01,19.768,0.261,Germany
1911-09-01,14.708,0.35700000000000004,Germany
1911-10-01,8.458,0.212,Germany
1911-11-01,4.622999999999998,0.322,Germany
1911-12-01,2.495,0.487,Germany
1912-01-01,-1.953,0.616,Germany
1912-02-01,2.109,0.481,Germany
1912-03-01,6.096,0.388,Germany
1912-04-01,6.787999999999999,0.173,Germany
1912-05-01,11.92,0.226,Germany
1912-06-01,15.642999999999999,0.155,Germany
1912-07-01,18.166,0.221,Germany
1912-08-01,14.395999999999999,0.218,Germany
1912-09-01,9.311,0.246,Germany
1912-10-01,6.481,0.3670000000000001,Germany
1912-11-01,2.428,0.224,Germany
1912-12-01,2.6639999999999997,0.173,Germany
1913-01-01,-0.6439999999999999,0.284,Germany
1913-02-01,1.135,0.294,Germany
1913-03-01,6.026,0.14,Germany
1913-04-01,7.737,0.172,Germany
1913-05-01,12.383,0.13699999999999998,Germany
1913-06-01,14.832,0.199,Germany
1913-07-01,14.817,0.21600000000000005,Germany
1913-08-01,15.186,0.412,Germany
1913-09-01,12.995999999999999,0.321,Germany
1913-10-01,9.404,0.378,Germany
1913-11-01,6.5699999999999985,0.385,Germany
1913-12-01,1.6390000000000002,0.29100000000000004,Germany
1914-01-01,-3.428,0.615,Germany
1914-02-01,2.943,0.292,Germany
1914-03-01,4.726,0.198,Germany
1914-04-01,9.648,0.329,Germany
1914-05-01,10.931,0.371,Germany
1914-06-01,14.61,0.265,Germany
1914-07-01,17.744,0.3,Germany
1914-08-01,17.55,0.236,Germany
1914-09-01,12.755999999999998,0.285,Germany
1914-10-01,8.023,0.29,Germany
1914-11-01,3.233,0.28600000000000003,Germany
1914-12-01,3.107,0.299,Germany
1915-01-01,-0.18900000000000008,0.331,Germany
1915-02-01,0.863,0.354,Germany
1915-03-01,1.828,0.442,Germany
1915-04-01,6.7440000000000015,0.247,Germany
1915-05-01,13.039000000000001,0.343,Germany
1915-06-01,17.301000000000002,0.267,Germany
1915-07-01,16.438,0.197,Germany
1915-08-01,15.612,0.183,Germany
1915-09-01,12.155,0.229,Germany
1915-10-01,6.269,0.182,Germany
1915-11-01,1.3719999999999994,0.403,Germany
1915-12-01,3.072,0.36,Germany
1916-01-01,3.265,0.396,Germany
1916-02-01,0.764,0.5479999999999999,Germany
1916-03-01,4.041,0.435,Germany
1916-04-01,8.138,0.281,Germany
1916-05-01,13.068,0.313,Germany
1916-06-01,12.923,0.271,Germany
1916-07-01,16.183,0.156,Germany
1916-08-01,16.262,0.253,Germany
1916-09-01,12.193,0.262,Germany
1916-10-01,8.341000000000001,0.14800000000000002,Germany
1916-11-01,4.464,0.101,Germany
1916-12-01,1.481,0.361,Germany
